,amount,dot,from.karura,from.kintsugi,from.kusama,from.moonriver,fromChain,from_id,kbtc,kint,ksm,timestamp,to.karura,to.kintsugi,to.kusama,to.moonriver,toChain,to_id,token,last_seen,label_from_id,label_to_id
29,100000000000000,,rviK4R5yNfFwdYyJgBZtAVhyo5nv7AsdwSrJc9qYJhBwPF5,a3dqbDFx73SzQgeuhLvobuzgUt6hYgtiMMC1kmr6hVqHKSokv,GCkm7AffdQu1H8BsUuRckuA6tE2b1PkWJ84cWJ2mB8GFbN7,0xa07e831679493815f8270f903d48495e07617575,2092,a3dqbDFx73SzQgeuhLvobuzgUt6hYgtiMMC1kmr6hVqHKSokv,,100.0,,2022-05-28T00:26:48.514000Z,pJU7zWvde6yMYx12LHCkJQtFPAw1YtnzRrnN1kHcu63vpFg,a3bDM2C3whiS86aJj4auEn8bf9gngnLSGhgRgqFh9aRgBSEKX,DaWa3GWKtrcRCXDb914UtpLNUKAgT7frnXzfutUqmX8Erw1,0x2c6170a7bc0014c46d519b21f9bb32a18993e943,2092,a3bDM2C3whiS86aJj4auEn8bf9gngnLSGhgRgqFh9aRgBSEKX,KINT,2022-05-28T00:26:48.514000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
30,93421608000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,93.421608,,2022-05-27T23:20:24.411000Z,tBp6rs24v4f69m8Bq2z8jQG3Q989MHhC5NG1nV6Y5oEqbd6,a3f6h14Q38zPoqB7rE5f2AZb2whksv8qAuKwAV2RxVcPNMGBN,HTrYucbmApJ9oLLkdkqsKoiAVHMpFWa4S3UKgdHkxEK9jic,0xd83eea9582fedcc6f99e1c66f3c5b51f2311c33f,2092,a3f6h14Q38zPoqB7rE5f2AZb2whksv8qAuKwAV2RxVcPNMGBN,KINT,2022-05-27T23:20:24.411000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
31,37450000000000,,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2092,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,,37.45,,2022-05-27T23:13:12.368000Z,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2000,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,KINT,2022-05-27T23:13:12.368000Z,Top KINT Mover/Top KINT Sink,Top KINT Mover/Top KINT Sink
32,165098158632787,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,165.098158632787,,2022-05-27T23:00:36.327000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T23:00:36.327000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
33,165098289000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,165.098289,,2022-05-27T22:59:24.287000Z,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,KINT,2022-05-27T22:59:24.287000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
34,61640000000000,,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2092,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,,61.64,,2022-05-27T22:35:12.381000Z,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2000,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,KINT,2022-05-27T22:35:12.381000Z,Top KINT Mover/Top KINT Sink,Top KINT Mover/Top KINT Sink
35,5799870099455,,pwvdZofkt2UvHMjBj8jaR6a9EAk1JSqTYzzWj8yhqK2AAWo,a3broXmLgpxMdfJiTDykmcFHM3XnVn5zKAoZtyy5qfMu9fhPQ,EDy5cZFT8n7yvvwkXrbK1W2GKJygCfiKugCpdHAvhk6U5dB,0x48f2c2a1fcf2b2f4d60c5b71417099f77c505d2e,2092,a3broXmLgpxMdfJiTDykmcFHM3XnVn5zKAoZtyy5qfMu9fhPQ,,5.799870099455,,2022-05-27T22:35:12.381000Z,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,KINT,2022-05-27T22:35:12.381000Z,,shenanigans/Top KINT Mover/Top KINT Sink
36,5800000000000,,pyjsmxD2A3jmUcZgGXNkyfXm23QFgKxUzV9ScGnQdvCQ9fv,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,EFnKphniQoNq8BnF5FEVa4yt7BdvaYqMMAMkWQydWMGiEh1,0x4a550be79c813f1ff4a11f65a94c5887d921edcc,2092,a3btcmyVE6ENtWVyHiX9QnorJfKfA2TsSCF43urDeNAWKueH6,,5.8,,2022-05-27T22:29:06.448000Z,pwvdZofkt2UvHMjBj8jaR6a9EAk1JSqTYzzWj8yhqK2AAWo,a3broXmLgpxMdfJiTDykmcFHM3XnVn5zKAoZtyy5qfMu9fhPQ,EDy5cZFT8n7yvvwkXrbK1W2GKJygCfiKugCpdHAvhk6U5dB,0x48f2c2a1fcf2b2f4d60c5b71417099f77c505d2e,2092,a3broXmLgpxMdfJiTDykmcFHM3XnVn5zKAoZtyy5qfMu9fhPQ,KINT,2022-05-27T22:29:06.448000Z,@seergeist/Top Issuer/Selfish/Self Issuer/shenanigans/K>50/Top KINT Mover/Top KINT Sink/Top KSM Sink/Top KBTC Mover/Top KBTC Sink,
37,158680499666120,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,158.68049966612,,2022-05-27T22:26:00.773000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T22:26:00.773000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
38,158680630000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,158.68063,,2022-05-27T22:24:36.458000Z,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,KINT,2022-05-27T22:24:36.458000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
39,123040000000000,,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2092,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,,123.04,,2022-05-27T22:10:24.279000Z,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2000,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,KINT,2022-05-27T22:10:24.279000Z,Top KINT Mover/Top KINT Sink,Top KINT Mover/Top KINT Sink
40,125780000000000,,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2092,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,,125.78,,2022-05-27T22:08:36.303000Z,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2000,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,KINT,2022-05-27T22:08:36.303000Z,Top KINT Mover/Top KINT Sink,Top KINT Mover/Top KINT Sink
41,168276991666120,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,168.27699166612,,2022-05-27T21:58:54.457000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T21:58:54.457000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
42,168277122000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,168.277122,,2022-05-27T21:57:36.345000Z,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,KINT,2022-05-27T21:57:36.345000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
43,100080000000000,,rviK4R5yNfFwdYyJgBZtAVhyo5nv7AsdwSrJc9qYJhBwPF5,a3dqbDFx73SzQgeuhLvobuzgUt6hYgtiMMC1kmr6hVqHKSokv,GCkm7AffdQu1H8BsUuRckuA6tE2b1PkWJ84cWJ2mB8GFbN7,0xa07e831679493815f8270f903d48495e07617575,2092,a3dqbDFx73SzQgeuhLvobuzgUt6hYgtiMMC1kmr6hVqHKSokv,,100.08,,2022-05-27T21:57:36.345000Z,,,unknown,,2023,0x66721389fd8f9403b1d161fc52b35f906d5421cc,KINT,2022-05-27T21:57:36.345000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
44,100077000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,100.077,,2022-05-27T21:56:12.522000Z,rviK4R5yNfFwdYyJgBZtAVhyo5nv7AsdwSrJc9qYJhBwPF5,a3dqbDFx73SzQgeuhLvobuzgUt6hYgtiMMC1kmr6hVqHKSokv,GCkm7AffdQu1H8BsUuRckuA6tE2b1PkWJ84cWJ2mB8GFbN7,0xa07e831679493815f8270f903d48495e07617575,2092,a3dqbDFx73SzQgeuhLvobuzgUt6hYgtiMMC1kmr6hVqHKSokv,KINT,2022-05-27T21:56:12.522000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
45,249500000000000,,raAdnAUJyKrRzHDAft5TJZMD3R1p3tUdaBE8M8o6w1Fyvrx,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,FrD5pv41E5VVdrRjUbwBtxoL8ZFUx7MVvrSSFGzKoSLHrEd,0x90d2f8075df71aca92d27741368994aeb221c057,2092,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,,249.5,,2022-05-27T21:53:18.312000Z,,,unknown,,2023,0x7da0419a1c47750f19440019cda780998b32268f,KINT,2022-05-27T21:53:18.312000Z,Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink,Top KINT Sink/Top KBTC Sink
46,249405666000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,249.405666,,2022-05-27T21:52:42.588000Z,raAdnAUJyKrRzHDAft5TJZMD3R1p3tUdaBE8M8o6w1Fyvrx,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,FrD5pv41E5VVdrRjUbwBtxoL8ZFUx7MVvrSSFGzKoSLHrEd,0x90d2f8075df71aca92d27741368994aeb221c057,2092,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,KINT,2022-05-27T21:52:42.588000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
47,154636697666120,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,154.63669766612,,2022-05-27T21:48:18.427000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T21:48:18.427000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
48,154636828000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,154.636828,,2022-05-27T21:47:18.688000Z,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,KINT,2022-05-27T21:47:18.688000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
49,117250000000000,,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2092,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,,117.25,,2022-05-27T21:44:42.306000Z,sFbqBjxPBgfBmGPgxSWqweKLnHawKvMc9K1JNgcijAZjt1X,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,GXeHEVY5SSJFQqcFmANaY3mTsRpcE9EUVzDcGpowbbe41ZZ,0xaee65bf22cdf1f98c91b6c176854d8072f1328e0,2000,a3eAUjPGyTG1ovnd7jD4Ysmq6F5uLi7TqKPsumcdUgFkhFWUc,KINT,2022-05-27T21:44:42.306000Z,Top KINT Mover/Top KINT Sink,Top KINT Mover/Top KINT Sink
50,143482261666120,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,143.48226166612,,2022-05-27T21:38:54.381000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T21:38:54.381000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
51,143482392000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,143.482392,,2022-05-27T21:37:18.301000Z,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,KINT,2022-05-27T21:37:18.301000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
52,131728789332240,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,131.72878933224,,2022-05-27T21:27:36.287000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T21:27:36.287000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
53,131751810000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,131.75181,,2022-05-27T21:26:42.312000Z,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,KINT,2022-05-27T21:26:42.312000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
54,89664400000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,89.6644,,2022-05-27T21:20:42.329000Z,sWZS7vBErz3jqhPrhdwuLUkUAS4Wja9hq6oL2wBstEvFUzp,a3eRSLKTCJwKCUs47txFywAfXNU3pHX7dR5fhoGt3qQq3mAmU,GnbtAfkw7jgoVGcRWModvtCbFaJBdo2aBn1dw5P6kfzZZQ5,0xba4ef8093b0eba9c1328d893323737bfeb5d265a,2092,a3eRSLKTCJwKCUs47txFywAfXNU3pHX7dR5fhoGt3qQq3mAmU,KINT,2022-05-27T21:20:42.329000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
55,120000000000000,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,120.0,,2022-05-27T21:18:36.439000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T21:18:36.439000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
56,119977240000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,119.97724,,2022-05-27T21:17:30.468000Z,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,KINT,2022-05-27T21:17:30.468000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
57,109319179666120,,pPfe4Pto7KhPm2AxHDbH1TBju24DogBWgfUBYRzumGrWdqf,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,Dfi679UVN5LTQbPX5wT1brdrzAHthu4P3LgVSaC8dhvprk8,0x30587103132ea84ad57884d674f92354fa8dfc54,2092,a3bJYYFvusBer8nNtzXqdJqdxeCdozbDfDwENenNrsHrz2B2b,,109.31917966612,,2022-05-27T21:09:00.405000Z,,,unknown,,2023,0x4d5eae22afd5ca3e7b493889287ab09ce49c3634,KINT,2022-05-27T21:09:00.405000Z,Top KINT Mover/Top KINT Sink,Top KINT Sink
